OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1982-025C","METEOR 2-8 DEB","36318","CIS","102.37","82.54","880","861","SMALL","0","1982-03-25",""
"1999-057SW","CBERS 1 DEB","36317","CHBZ","99.55","98.23","743","731","SMALL","0","1999-10-14",""
"1980-073M","METEOR 2-6 DEB","36309","CIS","101.06","81.22","832","786","SMALL","0","1980-09-09",""
"1980-073L","METEOR 2-6 DEB","36308","CIS","100.35","81.21","797","753","SMALL","0","1980-09-09",""
"1980-073K","METEOR 2-6 DEB","36307","CIS","101.02","81.22","827","787","SMALL","0","1980-09-09",""
"1972-022E","METEOR 1-11 DEB","36306","CIS","100.44","81.23","798","760","SMALL","0","1972-03-30",""
"1972-022D","METEOR 1-11 DEB","36305","CIS","100.06","81.20","771","751","SMALL","0","1972-03-30",""
"1999-057SV","CZ-4 DEB","36304","PRC","98.70","98.78","740","653","SMALL","0","1999-10-14",""
"1975-087C","METEOR 1-22 DEB","36302","CIS","102.20","81.25","940","786","SMALL","0","1975-09-18",""
"1969-009D","ISIS 1 DEB","36301","CA","123.27","88.40","3087","566","SMALL","0","1969-01-30",""
"1976-067BZ","COSMOS 839 DEB","36300","CIS","116.62","65.68","2063","995","SMALL","0","1976-07-08",""
"1976-005C","COSMOS 789 DEB","36299","CIS","104.66","82.97","1000","957","SMALL","0","1976-01-20",""
"2003-048K","DMSP 5D-3 F16 DEB","36298","US","99.38","98.94","739","719","SMALL","0","2003-10-18",""
"1974-015G","THOR BURNER 2A DEB","36296","US","96.50","99.03","621","560","SMALL","0","1974-03-16",""
"2000-033E","NADEZHDA 6 DEB","36294","CIS","98.33","98.30","690","667","SMALL","0","2000-06-28",""
"2001-049QN","PSLV DEB","36293","IND","98.19","97.84","754","591","SMALL","0","2001-10-22",""
"2008-056H","CZ-2D DEB","36292","PRC","102.84","98.61","1011","774","SMALL","0","2008-11-05",""
"2008-056G","CZ-2D DEB","36291","PRC","102.65","98.40","1012","757","SMALL","0","2008-11-05",""
"2008-053L","CZ-4B DEB","36290","PRC","96.12","97.61","587","558","SMALL","0","2008-10-25",""
"2008-053K","CZ-4B DEB","36289","PRC","96.33","97.68","593","573","SMALL","0","2008-10-25",""
"2010-001B","CZ-3C R/B","36288","PRC","582.75","20.01","33180","286","LARGE","0","2010-01-16",""
"2010-001A","BEIDOU 3","36287","PRC","1436.13","1.48","35804","35770","LARGE","0","2010-01-16",""
"1999-025DXL","FENGYUN 1C DEB","36283","PRC","98.51","99.46","789","586","SMALL","0","1999-05-10",""
"1999-025DXJ","FENGYUN 1C DEB","36281","PRC","106.88","99.26","1323","842","SMALL","0","1999-05-10",""
"1999-025DXH","FENGYUN 1C DEB","36280","PRC","102.65","99.03","933","835","SMALL","0","1999-05-10",""
"1999-025DXG","FENGYUN 1C DEB","36279","PRC","101.88","98.73","893","802","SMALL","0","1999-05-10",""
"1999-025DXF","FENGYUN 1C DEB","36278","PRC","101.86","99.22","893","801","SMALL","0","1999-05-10",""
"1999-025DXB","FENGYUN 1C DEB","36274","PRC","102.71","99.18","943","831","SMALL","0","1999-05-10",""
"1999-025DXA","FENGYUN 1C DEB","36273","PRC","101.87","99.61","919","775","SMALL","0","1999-05-10",""
"1999-025DWZ","FENGYUN 1C DEB","36272","PRC","101.91","99.07","977","721","SMALL","0","1999-05-10",""
"1999-025DWY","FENGYUN 1C DEB","36271","PRC","101.59","99.11","910","758","SMALL","0","1999-05-10",""
"1999-025DWX","FENGYUN 1C DEB","36270","PRC","101.87","99.06","901","793","SMALL","0","1999-05-10",""
"1999-025DWW","FENGYUN 1C DEB","36269","PRC","101.55","99.20","1020","644","SMALL","0","1999-05-10",""
"1999-025DWU","FENGYUN 1C DEB","36267","PRC","102.93","98.55","1011","784","SMALL","0","1999-05-10",""
"1999-025DWT","FENGYUN 1C DEB","36266","PRC","102.44","98.91","926","822","SMALL","0","1999-05-10",""
"1999-025DWS","FENGYUN 1C DEB","36265","PRC","98.43","99.48","826","542","SMALL","0","1999-05-10",""
"1999-025DWQ","FENGYUN 1C DEB","36263","PRC","101.19","98.94","852","778","SMALL","0","1999-05-10",""
"1999-025DWP","FENGYUN 1C DEB","36262","PRC","101.08","98.91","856","764","SMALL","0","1999-05-10",""
"1999-025DWN","FENGYUN 1C DEB","36261","PRC","107.22","101.40","1368","828","SMALL","0","1999-05-10",""
"1999-025DWM","FENGYUN 1C DEB","36260","PRC","101.86","98.86","858","835","SMALL","0","1999-05-10",""
"1999-025DWL","FENGYUN 1C DEB","36259","PRC","101.08","98.87","812","808","SMALL","0","1999-05-10",""
"1999-025DWK","FENGYUN 1C DEB","36258","PRC","98.48","99.08","833","539","SMALL","0","1999-05-10",""
"1999-025DWJ","FENGYUN 1C DEB","36257","PRC","100.51","99.11","801","765","SMALL","0","1999-05-10",""
"1999-025DWG","FENGYUN 1C DEB","36255","PRC","100.89","99.49","854","748","SMALL","0","1999-05-10",""
"1999-025DWF","FENGYUN 1C DEB","36254","PRC","99.12","99.58","804","629","SMALL","0","1999-05-10",""
"1999-025DWD","FENGYUN 1C DEB","36252","PRC","96.87","98.33","742","476","SMALL","0","1999-05-10",""
"1999-025DWB","FENGYUN 1C DEB","36250","PRC","99.72","99.13","805","685","SMALL","0","1999-05-10",""
"1999-025DVZ","FENGYUN 1C DEB","36248","PRC","104.09","98.14","1108","795","SMALL","0","1999-05-10",""
"1999-025DVY","FENGYUN 1C DEB","36247","PRC","100.90","98.61","947","655","SMALL","0","1999-05-10",""
"1999-025DVX","FENGYUN 1C DEB","36246","PRC","102.33","99.02","966","773","SMALL","0","1999-05-10",""
"1999-025DVV","FENGYUN 1C DEB","36244","PRC","102.12","99.00","901","817","SMALL","0","1999-05-10",""
"1999-025DVU","FENGYUN 1C DEB","36243","PRC","97.07","99.23","722","515","SMALL","0","1999-05-10",""
"1999-025DVT","FENGYUN 1C DEB","36242","PRC","102.62","98.14","934","831","SMALL","0","1999-05-10",""
"1999-025DVS","FENGYUN 1C DEB","36241","PRC","96.16","98.30","707","441","SMALL","0","1999-05-10",""
"1999-025DVR","FENGYUN 1C DEB","36240","PRC","101.87","99.39","1112","582","SMALL","0","1999-05-10",""
"1999-025DVP","FENGYUN 1C DEB","36238","PRC","102.01","98.73","869","838","SMALL","0","1999-05-10",""
"1999-025DVN","FENGYUN 1C DEB","36237","PRC","98.48","98.93","727","645","SMALL","0","1999-05-10",""
"1999-025DVM","FENGYUN 1C DEB","36236","PRC","104.33","98.82","1073","853","SMALL","0","1999-05-10",""
"1999-025DVK","FENGYUN 1C DEB","36234","PRC","107.14","98.95","1332","857","SMALL","0","1999-05-10",""
"1999-025DVH","FENGYUN 1C DEB","36232","PRC","102.15","98.80","949","772","SMALL","0","1999-05-10",""
"1999-025DVG","FENGYUN 1C DEB","36231","PRC","102.07","98.75","902","811","SMALL","0","1999-05-10",""
"1999-025DVF","FENGYUN 1C DEB","36230","PRC","105.37","99.66","1185","839","SMALL","0","1999-05-10",""
"1999-025DVE","FENGYUN 1C DEB","36229","PRC","103.32","100.92","1007","825","SMALL","0","1999-05-10",""
"1999-025DVD","FENGYUN 1C DEB","36228","PRC","99.89","99.28","847","659","SMALL","0","1999-05-10",""
"1999-025DVB","FENGYUN 1C DEB","36226","PRC","102.91","98.62","975","817","SMALL","0","1999-05-10",""
"1999-025DVA","FENGYUN 1C DEB","36225","PRC","98.96","98.87","789","628","SMALL","0","1999-05-10",""
"1999-025DUZ","FENGYUN 1C DEB","36224","PRC","102.01","99.10","938","770","SMALL","0","1999-05-10",""
"1999-025DUY","FENGYUN 1C DEB","36223","PRC","102.19","98.36","959","766","SMALL","0","1999-05-10",""
"1999-025DUX","FENGYUN 1C DEB","36222","PRC","101.07","98.77","852","766","SMALL","0","1999-05-10",""
"1999-025DUU","FENGYUN 1C DEB","36219","PRC","100.05","99.04","860","662","SMALL","0","1999-05-10",""
"1999-025DUT","FENGYUN 1C DEB","36218","PRC","99.50","99.03","811","658","SMALL","0","1999-05-10",""
"1999-025DUS","FENGYUN 1C DEB","36217","PRC","99.47","99.09","836","630","SMALL","0","1999-05-10",""
"1999-025DUR","FENGYUN 1C DEB","36216","PRC","101.72","98.92","874","806","SMALL","0","1999-05-10",""
"1999-025DUP","FENGYUN 1C DEB","36214","PRC","101.38","99.05","867","781","SMALL","0","1999-05-10",""
"1999-025DUN","FENGYUN 1C DEB","36213","PRC","98.20","99.10","800","545","SMALL","0","1999-05-10",""
"1999-025DUL","FENGYUN 1C DEB","36211","PRC","101.57","98.70","1044","621","SMALL","0","1999-05-10",""
"1999-025DUJ","FENGYUN 1C DEB","36209","PRC","103.02","98.95","966","838","SMALL","0","1999-05-10",""
"1999-025DUG","FENGYUN 1C DEB","36207","PRC","103.79","98.60","1061","815","SMALL","0","1999-05-10",""
"1999-025DUF","FENGYUN 1C DEB","36206","PRC","101.71","98.79","863","816","SMALL","0","1999-05-10",""
"1999-025DUE","FENGYUN 1C DEB","36205","PRC","102.00","99.42","921","786","SMALL","0","1999-05-10",""
"1999-025DUD","FENGYUN 1C DEB","36204","PRC","101.28","99.32","836","803","SMALL","0","1999-05-10",""
"1999-025DUC","FENGYUN 1C DEB","36203","PRC","99.13","99.14","808","627","SMALL","0","1999-05-10",""
"1999-025DUA","FENGYUN 1C DEB","36201","PRC","91.95","99.30","400","341","SMALL","0","1999-05-10",""
"1999-025DTZ","FENGYUN 1C DEB","36200","PRC","101.80","99.43","892","796","SMALL","0","1999-05-10",""
"1999-025DTY","FENGYUN 1C DEB","36199","PRC","100.97","98.63","874","735","SMALL","0","1999-05-10",""
"1999-025DTX","FENGYUN 1C DEB","36198","PRC","103.12","98.67","981","832","SMALL","0","1999-05-10",""
"1999-025DTW","FENGYUN 1C DEB","36197","PRC","101.95","98.94","897","805","SMALL","0","1999-05-10",""
"1999-025DTV","FENGYUN 1C DEB","36196","PRC","101.90","99.04","879","818","SMALL","0","1999-05-10",""
"1999-025DTT","FENGYUN 1C DEB","36194","PRC","97.60","99.03","662","625","SMALL","0","1999-05-10",""
"1999-025DTR","FENGYUN 1C DEB","36192","PRC","98.97","98.73","816","603","SMALL","0","1999-05-10",""
"1999-025DTQ","FENGYUN 1C DEB","36191","PRC","99.87","98.96","808","696","SMALL","0","1999-05-10",""
"1999-025DTP","FENGYUN 1C DEB","36190","PRC","101.25","98.84","851","784","SMALL","0","1999-05-10",""
"1999-025DTN","FENGYUN 1C DEB","36189","PRC","100.11","98.96","833","695","SMALL","0","1999-05-10",""
"1999-025DTM","FENGYUN 1C DEB","36188","PRC","100.82","98.77","854","741","SMALL","0","1999-05-10",""
"1999-025DTK","FENGYUN 1C DEB","36186","PRC","101.49","99.03","872","787","SMALL","0","1999-05-10",""
"1999-025DTH","FENGYUN 1C DEB","36184","PRC","103.06","98.63","1006","800","SMALL","0","1999-05-10",""
"1999-025DTF","FENGYUN 1C DEB","36182","PRC","101.42","99.11","845","806","SMALL","0","1999-05-10",""
"1999-025DTE","FENGYUN 1C DEB","36181","PRC","99.12","98.95","757","676","SMALL","0","1999-05-10",""
"1999-025DTD","FENGYUN 1C DEB","36180","PRC","101.90","98.37","1015","682","SMALL","0","1999-05-10",""
"1999-025DTA","FENGYUN 1C DEB","36177","PRC","102.08","98.91","888","827","SMALL","0","1999-05-10",""
"1999-025DSZ","FENGYUN 1C DEB","36176","PRC","96.65","98.38","748","448","SMALL","0","1999-05-10",""
"1999-025DSY","FENGYUN 1C DEB","36175","PRC","99.72","97.36","978","512","SMALL","0","1999-05-10",""
"1999-025DSW","FENGYUN 1C DEB","36173","PRC","101.32","98.26","933","709","SMALL","0","1999-05-10",""
"1999-025DSV","FENGYUN 1C DEB","36172","PRC","104.29","98.15","1123","800","SMALL","0","1999-05-10",""
"1999-025DST","FENGYUN 1C DEB","36170","PRC","103.55","97.98","1026","827","SMALL","0","1999-05-10",""
"1999-025DSS","FENGYUN 1C DEB","36169","PRC","97.28","97.99","707","550","SMALL","0","1999-05-10",""
"1999-025DSQ","FENGYUN 1C DEB","36167","PRC","100.32","98.82","834","713","SMALL","0","1999-05-10",""
"1999-025DSP","FENGYUN 1C DEB","36166","PRC","106.15","97.57","1319","777","SMALL","0","1999-05-10",""
"1999-025DSN","FENGYUN 1C DEB","36165","PRC","103.58","98.01","1077","779","SMALL","0","1999-05-10",""
"1999-025DSL","FENGYUN 1C DEB","36163","PRC","101.81","99.08","904","785","SMALL","0","1999-05-10",""
"1999-025DSK","FENGYUN 1C DEB","36162","PRC","104.57","97.64","1216","733","SMALL","0","1999-05-10",""
"1999-025DSJ","FENGYUN 1C DEB","36161","PRC","100.10","97.72","929","598","SMALL","0","1999-05-10",""
"1999-025DSH","FENGYUN 1C DEB","36160","PRC","102.08","98.20","957","757","SMALL","0","1999-05-10",""
"1999-025DSG","FENGYUN 1C DEB","36159","PRC","97.74","99.53","840","462","SMALL","0","1999-05-10",""
"1999-025DSF","FENGYUN 1C DEB","36158","PRC","97.62","98.51","759","530","SMALL","0","1999-05-10",""
"1999-025DSD","FENGYUN 1C DEB","36156","PRC","100.87","98.81","837","763","SMALL","0","1999-05-10",""
"1999-025DSC","FENGYUN 1C DEB","36155","PRC","101.69","99.05","859","818","SMALL","0","1999-05-10",""
"1999-025DSB","FENGYUN 1C DEB","36154","PRC","104.66","97.71","1217","740","SMALL","0","1999-05-10",""
"1999-025DSA","FENGYUN 1C DEB","36153","PRC","100.99","98.78","839","772","SMALL","0","1999-05-10",""
"1999-025DRZ","FENGYUN 1C DEB","36152","PRC","102.28","98.99","911","821","SMALL","0","1999-05-10",""
"1999-025DRX","FENGYUN 1C DEB","36150","PRC","104.76","98.18","1184","783","SMALL","0","1999-05-10",""
"1999-025DRW","FENGYUN 1C DEB","36149","PRC","101.57","99.61","856","810","SMALL","0","1999-05-10",""
"1999-025DRV","FENGYUN 1C DEB","36148","PRC","105.70","98.41","1288","767","SMALL","0","1999-05-10",""
"1999-025DRU","FENGYUN 1C DEB","36147","PRC","107.59","98.53","1466","764","SMALL","0","1999-05-10",""
"1999-025DRT","FENGYUN 1C DEB","36146","PRC","100.09","97.86","938","587","SMALL","0","1999-05-10",""
"1999-025DRS","FENGYUN 1C DEB","36145","PRC","100.57","98.99","851","720","SMALL","0","1999-05-10",""
"1999-025DRR","FENGYUN 1C DEB","36144","PRC","103.40","98.41","1023","815","SMALL","0","1999-05-10",""
"1999-025DRQ","FENGYUN 1C DEB","36143","PRC","100.55","98.37","1040","529","SMALL","0","1999-05-10",""
"1999-025DRP","FENGYUN 1C DEB","36142","PRC","105.00","98.41","1168","820","SMALL","0","1999-05-10",""
"1999-025DRN","FENGYUN 1C DEB","36141","PRC","102.82","98.49","994","790","SMALL","0","1999-05-10",""
"1999-025DRM","FENGYUN 1C DEB","36140","PRC","98.30","98.44","809","546","SMALL","0","1999-05-10",""
"1999-025DRL","FENGYUN 1C DEB","36139","PRC","102.64","97.94","990","777","SMALL","0","1999-05-10",""
"1999-025DRK","FENGYUN 1C DEB","36138","PRC","100.64","99.16","825","753","SMALL","0","1999-05-10",""
"1999-025DRJ","FENGYUN 1C DEB","36137","PRC","99.81","98.94","803","696","SMALL","0","1999-05-10",""
"1999-025DRH","FENGYUN 1C DEB","36136","PRC","100.28","98.95","827","717","SMALL","0","1999-05-10",""
"1999-025DRG","FENGYUN 1C DEB","36135","PRC","98.97","98.94","752","667","SMALL","0","1999-05-10",""
"2009-075C","BREEZE-M DEB (TANK)","36133","CIS","276.05","45.94","14973","358","LARGE","0","2009-12-29",""
"1987-011K","COSMOS 1818 COOLANT","36132","CIS","100.44","65.01","789","769","SMALL","0","1987-02-01",""
"2009-075A","DIRECTV 12","36131","US","1436.10","0.03","35788","35785","LARGE","0","2009-12-29",""
"2009-073B","ARIANE 5 R/B","36125","FR","","","","","","0","2009-12-17","NO ELEMENTS AVAILABLE"
"2009-073A","HELIOS 2B","36124","FR","","","","","","0","2009-12-17","NO ELEMENTS AVAILABLE"
"2009-072C","CZ-4C R/B","36123","PRC","106.98","100.48","1203","970","LARGE","0","2009-12-15",""
"2009-072B","XIWANG-1 (HOPE-1)","36122","PRC","109.39","100.09","1204","1193","MEDIUM","0","2009-12-15",""
"2009-072A","YAOGAN 8","36121","PRC","110.35","100.08","1259","1227","LARGE","0","2009-12-15",""
"2009-071B","DELTA 2 R/B","36120","US","245.24","97.54","11084","2117","LARGE","0","2009-12-14",""
"2009-071A","WISE","36119","US","94.20","97.44","483","477","LARGE","0","2009-12-14",""
"2009-070H","SL-12 R/B(2)","36118","CIS","674.94","64.17","19187","19033","MEDIUM","0","2009-12-14",""
"2009-070F","SL-12 R/B(AUX MOTOR)","36116","CIS","339.28","65.15","18784","688","MEDIUM","0","2009-12-14",""
"2009-070E","SL-12 R/B(AUX MOTOR)","36115","CIS","339.41","65.18","18867","612","MEDIUM","0","2009-12-14",""
"2009-070C","COSMOS 2458 (GLONASS)","36113","CIS","675.73","64.17","19137","19123","LARGE","0","2009-12-14",""
"2009-070B","COSMOS 2457 (GLONASS)","36112","CIS","675.73","64.16","19147","19113","LARGE","0","2009-12-14",""
"2009-070A","COSMOS 2456 (GLONASS)","36111","CIS","675.73","64.18","19139","19121","LARGE","0","2009-12-14",""
"2009-069A","YAOGAN 7","36110","PRC","97.62","98.23","662","628","LARGE","0","2009-12-09",""
"2009-068B","DELTA 4 R/B","36109","US","","","","","","0","2009-12-06",""
"2009-068A","WGS F3 (USA 211)","36108","US","","","","","","0","2009-12-06",""
"2009-067B","BLOCK DM-SL R/B","36107","CIS","829.53","10.07","35836","9897","LARGE","0","2009-11-30",""
"2009-067A","INTELSAT 15","36106","ITSO","1436.09","0.04","35796","35777","LARGE","0","2009-11-30",""
"2009-066B","H-2A R/B","36105","JPN","","","","","","0","2009-11-28","NO ELEMENTS AVAILABLE"
"2009-066A","IGS 5A","36104","JPN","","","","","","0","2009-11-28","NO ELEMENTS AVAILABLE"
"2009-065C","BREEZE-M DEB (TANK)","36103","CIS","282.18","49.32","15450","296","LARGE","0","2009-11-24",""
"2009-065B","BREEZE-M R/B","36102","CIS","651.95","20.91","33153","3903","LARGE","0","2009-11-24",""
"2009-065A","EUTE 36B (EUTE W7)","36101","EUTE","1436.08","0.07","35805","35767","LARGE","0","2009-11-24",""
"2009-057F","DMSP 5D-3 F18 DEB","36100","US","101.46","98.71","836","819","SMALL","0","2009-10-18",""
"2009-057E","DMSP 5D-3 F18 DEB","36099","US","101.24","98.77","825","810","MEDIUM","0","2009-10-18",""
"2009-064B","ATLAS 5 CENTAUR R/B","36098","US","816.75","22.54","38964","6168","LARGE","0","2009-11-23",""
"2009-064A","INTELSAT 14","36097","ITSO","1436.09","0.01","35797","35776","LARGE","0","2009-11-23",""
"2009-063A","COSMOS 2455","36095","CIS","103.10","67.15","910","900","LARGE","0","2009-11-20",""
"2009-061F","CZ-2C DEB","36093","PRC","100.71","98.10","899","685","SMALL","0","2009-11-12",""
"2009-061E","CZ-2C DEB","36092","PRC","100.82","98.46","905","690","SMALL","0","2009-11-12",""
"2009-061D","CZ-2C DEB","36091","PRC","98.50","98.08","739","635","SMALL","0","2009-11-12",""
"2009-061C","CZ-2C DEB","36090","PRC","98.67","98.14","753","638","SMALL","0","2009-11-12",""
"2009-061B","CZ-2C R/B","36089","PRC","99.33","98.06","784","669","LARGE","0","2009-11-12",""
"2009-061A","SJ-11-01","36088","PRC","98.63","98.12","702","684","LARGE","0","2009-11-12",""
"2009-060A","POISK","36086","ISS","","","","","LARGE","0","2009-11-10","DOCKED TO ISS"
"1997-051VQ","IRIDIUM 33 DEB","36083","US","100.36","86.35","797","753","SMALL","0","1997-09-14",""
"1997-051VN","IRIDIUM 33 DEB","36081","US","99.90","86.24","801","706","SMALL","0","1997-09-14",""
"1997-051VM","IRIDIUM 33 DEB","36080","US","100.20","86.33","783","753","SMALL","0","1997-09-14",""
"1993-036AYS","COSMOS 2251 DEB","36079","CIS","96.16","74.05","603","546","SMALL","0","1993-06-16",""
"1993-036AYR","COSMOS 2251 DEB","36078","CIS","99.57","74.04","751","725","SMALL","0","1993-06-16",""
"1993-036AYQ","COSMOS 2251 DEB","36077","CIS","97.22","73.98","682","569","SMALL","0","1993-06-16",""
"1993-036AYP","COSMOS 2251 DEB","36076","CIS","98.28","73.84","704","649","SMALL","0","1993-06-16",""
"1993-036AYM","COSMOS 2251 DEB","36074","CIS","100.70","74.00","831","753","SMALL","0","1993-06-16",""
"1993-036AYL","COSMOS 2251 DEB","36073","CIS","100.56","74.03","804","766","SMALL","0","1993-06-16",""
"1993-036AYJ","COSMOS 2251 DEB","36071","CIS","99.49","74.04","759","710","SMALL","0","1993-06-16",""
"1993-036AYH","COSMOS 2251 DEB","36070","CIS","97.54","74.02","644","638","SMALL","0","1993-06-16",""
"1993-036AYG","COSMOS 2251 DEB","36069","CIS","94.38","74.02","513","463","SMALL","0","1993-06-16",""
"1993-036AYE","COSMOS 2251 DEB","36067","CIS","98.84","74.01","714","692","SMALL","0","1993-06-16",""
"1993-036AYC","COSMOS 2251 DEB","36065","CIS","96.78","74.01","759","450","SMALL","0","1993-06-16",""
"1993-036AYB","COSMOS 2251 DEB","36064","CIS","99.88","73.84","799","706","SMALL","0","1993-06-16",""
"1993-036AXZ","COSMOS 2251 DEB","36062","CIS","93.00","73.92","439","403","SMALL","0","1993-06-16",""
"1993-036AXY","COSMOS 2251 DEB","36061","CIS","100.72","74.02","822","764","SMALL","0","1993-06-16",""
"1993-036AXX","COSMOS 2251 DEB","36060","CIS","100.22","74.03","781","757","SMALL","0","1993-06-16",""
"1993-036AXW","COSMOS 2251 DEB","36059","CIS","99.99","74.01","797","719","SMALL","0","1993-06-16",""
